,ip,date,time,cik,accession,extention
5533,38.140.198.dgd,2017-06-30,00:00:16,913142.0,0001193125-17-218341,d414097dex991.htm
5534,38.140.198.dgd,2017-06-30,00:00:16,913142.0,0001193125-17-218341,d414097dex991.htm
5535,38.140.198.dgd,2017-06-30,00:00:16,913142.0,0001193125-17-218341,d414097d8k.htm
5536,38.140.198.dgd,2017-06-30,00:00:16,913142.0,0001193125-17-218341,-index.htm
5537,38.142.52.iji,2017-06-30,00:00:16,1032208.0,0000086521-17-000033,-index.htm
5538,38.142.52.iji,2017-06-30,00:00:16,1032208.0,0000086521-17-000017,-index.htm
5539,38.142.52.iji,2017-06-30,00:00:16,1063761.0,0001558370-17-000934,-index.htm
5540,38.142.52.iji,2017-06-30,00:00:16,1032208.0,0000086521-17-000033,-index.htm
5541,38.142.52.iji,2017-06-30,00:00:16,1032208.0,0000086521-17-000017,-index.htm
5542,38.142.52.iji,2017-06-30,00:00:16,1063761.0,0001558370-17-000934,-index.htm
5543,38.142.52.iji,2017-06-30,00:00:16,1063761.0,0001558370-17-003316,-index.htm
5544,38.88.175.jdd,2017-06-30,00:00:16,1709679.0,0000899243-17-017399,.txt
5545,38.88.175.jdd,2017-06-30,00:00:16,1709636.0,0000899243-17-017399,.txt
5546,38.88.175.jdd,2017-06-30,00:00:16,1709680.0,0000899243-17-017399,.txt
5547,38.88.175.jdd,2017-06-30,00:00:16,1709678.0,0000899243-17-017399,.txt
5548,40.77.167.gch,2017-06-30,00:00:16,102909.0,0000932471-17-002373,-index.htm
5549,40.77.167.hji,2017-06-30,00:00:16,1046327.0,0001209191-17-031030,xslF345X01/doc4.xml
5550,40.77.167.hji,2017-06-30,00:00:16,928609.0,0000919574-08-001966,-index.htm
5551,40.77.167.hji,2017-06-30,00:00:16,1378140.0,0001437749-16-043169,ex32-2.htm
5552,40.77.167.hji,2017-06-30,00:00:16,1596103.0,0001209191-15-043802,-index.htm
5553,45.32.128.fbb,2017-06-30,00:00:16,1627829.0,0001627829-14-000001,primary_doc.xml
5554,45.32.128.fbb,2017-06-30,00:00:16,1627828.0,0001627829-14-000002,primary_doc.xml
5555,45.32.128.fbb,2017-06-30,00:00:16,1627829.0,0001627829-14-000001,-index.htm
5556,45.32.128.fbb,2017-06-30,00:00:16,1627829.0,0001627829-14-000001,.hdr.sgml
5557,45.32.128.fbb,2017-06-30,00:00:16,1627828.0,0001627829-14-000002,primary_doc.xml
5558,45.55.8.bdh,2017-06-30,00:00:16,1586704.0,0001127602-17-022430,-index.htm
5559,45.55.8.bdh,2017-06-30,00:00:16,1586704.0,0001127602-17-022430,-index.htm
5560,46.12.130.gfj,2017-06-30,00:00:16,1549719.0,0001493152-17-007352,-index.htm
5561,46.12.130.gfj,2017-06-30,00:00:16,1549719.0,0001493152-17-007351,-index.htm
5562,46.12.130.gfj,2017-06-30,00:00:16,1549719.0,0001493152-17-007351,-index.htm
5563,46.12.130.gfj,2017-06-30,00:00:16,1549719.0,0001493152-17-007352,-index.htm
5564,49.77.227.dfh,2017-06-30,00:00:16,1297989.0,0001144204-17-034079,-index.htm
5565,49.77.227.dfh,2017-06-30,00:00:16,783325.0,0000107815-17-000193,-index.htm
5566,49.77.227.dfh,2017-06-30,00:00:16,1297989.0,0001144204-17-034079,-index.htm
5567,49.77.227.dfh,2017-06-30,00:00:16,783325.0,0000107815-17-000193,-index.htm
5568,50.116.50.fdf,2017-06-30,00:00:16,1488039.0,0001615774-17-002259,s105962_10q.htm
5569,50.116.50.fdf,2017-06-30,00:00:16,1488039.0,0001615774-17-002259,-index.htm
5570,52.26.111.bji,2017-06-30,00:00:16,743758.0,0001065949-17-000084,-index.htm
5571,52.26.111.bji,2017-06-30,00:00:16,917225.0,0000917225-17-000016,-index.htm
5572,52.26.111.bji,2017-06-30,00:00:16,1297587.0,0001297587-17-000074,-index.htm
5573,52.26.111.bji,2017-06-30,00:00:16,917225.0,0000917225-17-000016,-index.htm
5574,52.26.111.bji,2017-06-30,00:00:16,743758.0,0001065949-17-000084,-index.htm
5575,52.26.111.bji,2017-06-30,00:00:16,1415306.0,0001683168-17-001674,-index.htm
5576,52.26.111.bji,2017-06-30,00:00:16,1415306.0,0001683168-17-001674,-index.htm
5577,52.26.111.bji,2017-06-30,00:00:16,1297587.0,0001297587-17-000074,-index.htm
5578,52.73.13.efh,2017-06-30,00:00:16,105016.0,0001193125-16-581368,wso-20160331.xml
5579,52.90.157.idh,2017-06-30,00:00:16,1174940.0,9999999997-17-007322,.txt
5580,52.90.157.idh,2017-06-30,00:00:16,1174940.0,9999999997-17-007322,filename1.pdf
5581,52.90.157.idh,2017-06-30,00:00:16,1174940.0,9999999997-17-007322,-index.htm
5582,54.152.30.bij,2017-06-30,00:00:16,1045810.0,0001045810-17-000108,xslF345X01/wf-form4_149825869139486.xml
5583,54.152.59.eci,2017-06-30,00:00:16,1176433.0,0001193125-17-217778,.txt
5584,54.152.59.eci,2017-06-30,00:00:16,1547994.0,0001193125-17-217777,.txt
5585,54.152.59.eci,2017-06-30,00:00:16,1176433.0,0001193125-17-217778,.txt
5586,54.152.59.eci,2017-06-30,00:00:16,1216583.0,0001193125-17-217775,.txt
5587,54.152.59.eci,2017-06-30,00:00:16,1216583.0,0001193125-17-217775,.txt
5588,54.152.59.eci,2017-06-30,00:00:16,1289213.0,0001193125-17-217766,.txt
5589,54.152.59.eci,2017-06-30,00:00:16,1289213.0,0001193125-17-217766,.txt
5590,54.152.59.eci,2017-06-30,00:00:16,1547994.0,0001193125-17-217777,.txt
5591,54.158.86.dci,2017-06-30,00:00:16,1598968.0,0001104659-17-024282,-index.htm
5592,54.158.86.dci,2017-06-30,00:00:16,1598968.0,0001104659-17-024281,-index.htm
5593,54.162.220.aah,2017-06-30,00:00:16,1487920.0,0001214659-12-001762,ex23_1.htm
5594,54.162.220.aah,2017-06-30,00:00:16,1487920.0,0001214659-12-001762,s4412010k.htm
5595,54.175.208.fdh,2017-06-30,00:00:16,1326190.0,0001193125-17-215022,-index.htm
5596,54.212.94.jcd,2017-06-30,00:00:16,1503584.0,0000930413-12-005347,-index.htm
5597,54.212.94.jcd,2017-06-30,00:00:16,1503584.0,0001317861-12-000104,-index.htm
5598,54.212.94.jcd,2017-06-30,00:00:16,1503584.0,0001317861-12-000104,-index.htm
5599,54.212.94.jcd,2017-06-30,00:00:16,1503584.0,0001317861-12-000104,-index.htm
5600,54.212.94.jcd,2017-06-30,00:00:16,1503584.0,0000930413-12-005742,c71243_ex99-1.htm
5601,64.124.25.jig,2017-06-30,00:00:16,1444043.0,0001654954-17-002061,xslForm13F_X01/infoTable.xml
5602,64.124.25.jig,2017-06-30,00:00:16,1444043.0,0001654954-17-002061,primary_doc.xml
5603,64.124.25.jig,2017-06-30,00:00:16,72741.0,0000072741-17-000026,-index.htm
5604,64.124.25.jig,2017-06-30,00:00:16,1444043.0,0001654954-17-002061,xslForm13F_X01/infoTable.xml
5605,64.124.25.jig,2017-06-30,00:00:16,72741.0,0000072741-17-000026,-index.htm
5606,64.124.25.jig,2017-06-30,00:00:16,1444043.0,0001654954-17-002061,infoTable.xml
5607,64.124.25.jig,2017-06-30,00:00:16,1444043.0,0001654954-17-002061,infoTable.xml
5608,64.124.25.jig,2017-06-30,00:00:16,1444043.0,0001654954-17-002061,primary_doc.xml
5609,64.57.81.eib,2017-06-30,00:00:16,1493566.0,0001564590-17-008758,.txt
5610,65.99.237.iei,2017-06-30,00:00:16,1651308.0,0001179110-17-009797,-index.htm
5611,65.99.237.iei,2017-06-30,00:00:16,1357784.0,0001571049-17-006368,-index.htm
5612,65.99.237.iei,2017-06-30,00:00:16,1627545.0,0001571049-17-006369,-index.htm
5613,65.99.237.iei,2017-06-30,00:00:16,744452.0,0001571049-17-006369,-index.htm
5614,65.99.237.iei,2017-06-30,00:00:16,744452.0,0001571049-17-006368,-index.htm
5615,65.99.237.iei,2017-06-30,00:00:16,1357784.0,0001571049-17-006368,-index.htm
5616,65.99.237.iei,2017-06-30,00:00:16,744452.0,0001571049-17-006369,-index.htm
5617,65.99.237.iei,2017-06-30,00:00:16,1627545.0,0001571049-17-006369,-index.htm
5618,65.99.237.iei,2017-06-30,00:00:16,1651308.0,0001179110-17-009797,-index.htm
5619,66.249.66.jjh,2017-06-30,00:00:16,887969.0,0000887969-17-000045,.txt
5620,66.249.66.jjh,2017-06-30,00:00:16,788206.0,0001193125-06-159363,dex109.htm
5621,66.249.66.jjh,2017-06-30,00:00:16,919012.0,0000950152-08-009978,l34321ae10vq.htm
5622,66.249.66.jjh,2017-06-30,00:00:16,748714.0,0001193125-10-180517,dex1022.htm
5623,67.225.243.djb,2017-06-30,00:00:16,831547.0,0001209191-17-042386,-index.htm
5624,67.225.243.djb,2017-06-30,00:00:16,1184211.0,0001021561-17-000096,-index.htm
5625,67.225.243.djb,2017-06-30,00:00:16,1273213.0,0001209191-17-042386,-index.htm
5626,67.225.243.djb,2017-06-30,00:00:16,831547.0,0001209191-17-042386,doc4.xml
5627,67.225.243.djb,2017-06-30,00:00:16,831547.0,0001209191-17-042386,doc4.xml
5628,67.225.243.djb,2017-06-30,00:00:16,831547.0,0001209191-17-042386,-index.htm
5629,67.225.243.djb,2017-06-30,00:00:16,1021561.0,0001021561-17-000096,edgar.xml
5630,67.225.243.djb,2017-06-30,00:00:16,1021561.0,0001021561-17-000096,edgar.xml
5631,67.225.243.djb,2017-06-30,00:00:16,1184211.0,0001021561-17-000096,-index.htm
5632,68.180.230.ede,2017-06-30,00:00:16,876343.0,0001209191-15-066702,xslF345X03/doc4.xml
5633,68.180.230.ede,2017-06-30,00:00:16,1114714.0,0001104659-06-027167,-index.htm
5634,69.16.221.ecb,2017-06-30,00:00:16,1610853.0,0001062993-16-011176,-index.htm
5635,69.16.221.ecb,2017-06-30,00:00:16,1610853.0,0001176256-16-000631,-index.htm
5636,69.16.221.ecb,2017-06-30,00:00:16,1610853.0,0001176256-16-000631,-index.htm
5637,69.16.221.ecb,2017-06-30,00:00:16,1610853.0,0001062993-16-010621,-index.htm
5638,69.16.221.ecb,2017-06-30,00:00:16,1610853.0,0001062993-16-010621,-index.htm
5639,69.191.249.bcf,2017-06-30,00:00:16,828944.0,0001171000-17-000036,-index.htm
5640,69.191.249.bdh,2017-06-30,00:00:16,1710306.0,0001171000-17-000036,-index.htm
5641,69.191.249.fhc,2017-06-30,00:00:16,1653653.0,0000899243-17-017577,-index.htm
5642,69.191.249.gge,2017-06-30,00:00:16,1012477.0,0001140361-17-026709,-index.htm
5643,69.191.249.ghe,2017-06-30,00:00:16,1295432.0,0001140361-17-026709,-index.htm
5644,69.191.249.gig,2017-06-30,00:00:16,1708624.0,0000899243-17-017577,-index.htm
5645,70.32.112.aab,2017-06-30,00:00:16,1495929.0,0001225208-17-007883,-index.htm
5646,70.32.112.aab,2017-06-30,00:00:16,1484341.0,0001225208-17-007882,-index.htm
5647,70.32.112.aab,2017-06-30,00:00:16,1523478.0,0001225208-17-007881,-index.htm
5648,70.32.112.aab,2017-06-30,00:00:16,1702985.0,0001225208-17-007880,-index.htm
5649,70.32.112.aab,2017-06-30,00:00:16,1702985.0,0001225208-17-007880,-index.htm
5650,70.32.112.aab,2017-06-30,00:00:16,1495929.0,0001225208-17-007883,-index.htm
5651,70.32.112.aab,2017-06-30,00:00:16,1484341.0,0001225208-17-007882,-index.htm
5652,70.32.112.aab,2017-06-30,00:00:16,1523478.0,0001225208-17-007881,-index.htm
5653,70.35.42.bhj,2017-06-30,00:00:16,1633940.0,0001571049-17-006367,-index.htm
5654,70.35.42.bhj,2017-06-30,00:00:16,1357784.0,0001571049-17-006368,-index.htm
5655,70.35.42.bhj,2017-06-30,00:00:16,1627545.0,0001571049-17-006369,-index.htm
5656,72.47.244.jda,2017-06-30,00:00:16,1574261.0,0000899243-17-017520,-index.htm
5657,72.47.244.jda,2017-06-30,00:00:16,1574261.0,0000899243-17-017520,-index.htm
5658,72.47.244.jda,2017-06-30,00:00:16,1314102.0,0000899243-17-017520,xslF345X03/doc4.xml
5659,72.47.244.jda,2017-06-30,00:00:16,1314102.0,0000899243-17-017520,xslF345X03/doc4.xml
5660,74.208.74.aef,2017-06-30,00:00:16,1594864.0,0001209191-17-042396,.txt
5661,74.208.74.aef,2017-06-30,00:00:16,1594864.0,0001209191-17-042396,-index.htm
5662,74.208.74.aef,2017-06-30,00:00:16,1594864.0,0001209191-17-042396,.txt
5663,74.208.74.aef,2017-06-30,00:00:16,1594864.0,0001209191-17-042396,-index.htm
5664,75.105.72.fib,2017-06-30,00:00:16,95552.0,0001562180-17-002335,primarydocument.xml
5665,78.41.194.igj,2017-06-30,00:00:16,1320414.0,0001047469-17-000890,-index.htm
5666,78.41.194.igj,2017-06-30,00:00:16,1320414.0,0001047469-17-000890,-index.htm
5667,78.41.194.igj,2017-06-30,00:00:16,754737.0,0000754737-17-000014,-index.htm
5668,78.41.194.igj,2017-06-30,00:00:16,754737.0,0000754737-17-000014,-index.htm
5669,78.41.194.igj,2017-06-30,00:00:16,754737.0,0000754737-17-000027,-index.htm
5670,78.41.194.igj,2017-06-30,00:00:16,1320414.0,0001104659-17-029921,-index.htm
5671,78.41.194.igj,2017-06-30,00:00:16,1320414.0,0001104659-17-029921,-index.htm
5672,78.41.194.igj,2017-06-30,00:00:16,754737.0,0000754737-17-000027,-index.htm
5673,84.201.133.ecg,2017-06-30,00:00:16,1325281.0,0001104659-14-084550,-index.htm
5674,85.118.133.fcf,2017-06-30,00:00:16,1062449.0,0001140361-17-026711,-index.htm
5675,85.118.133.fcf,2017-06-30,00:00:16,1642288.0,0001642288-17-000007,-index.htm
5676,85.118.133.fcf,2017-06-30,00:00:16,1062449.0,0001140361-17-026711,-index.htm
5677,85.118.133.fcf,2017-06-30,00:00:16,733269.0,0001642288-17-000007,edgardoc.xml
5678,85.118.133.fcf,2017-06-30,00:00:16,733269.0,0001642288-17-000007,edgardoc.xml
5679,85.118.133.fcf,2017-06-30,00:00:16,1295432.0,0001140361-17-026709,-index.htm
5680,85.118.133.fcf,2017-06-30,00:00:16,1295432.0,0001140361-17-026709,-index.htm
5681,85.118.133.fcf,2017-06-30,00:00:16,733269.0,0001642288-17-000007,-index.htm
5682,85.118.133.fcf,2017-06-30,00:00:16,733269.0,0001642288-17-000007,-index.htm
5683,85.118.133.fcf,2017-06-30,00:00:16,1642288.0,0001642288-17-000007,-index.htm
5684,94.156.218.jad,2017-06-30,00:00:16,1710391.0,0001144204-17-034829,-index.htm
5685,94.156.218.jad,2017-06-30,00:00:16,1708773.0,0000905718-17-000640,-index.htm
5686,94.156.218.jad,2017-06-30,00:00:16,744452.0,0001571049-17-006376,.txt
5687,95.111.49.aed,2017-06-30,00:00:16,1461779.0,0000919574-17-005073,-index.htm
5688,95.111.49.aed,2017-06-30,00:00:16,744452.0,0001571049-17-006375,.txt
5689,95.111.49.aed,2017-06-30,00:00:16,1352546.0,0001193805-17-001204,-index.htm
5690,99.238.177.hec,2017-06-30,00:00:16,1376252.0,0001376252-07-000001,-index.htm
5691,99.238.177.hec,2017-06-30,00:00:16,1376252.0,0001376252-07-000001,-index.htm
5692,101.80.234.fdi,2017-06-30,00:00:17,1070045.0,0001144204-13-041692,.txt
5693,101.81.133.jja,2017-06-30,00:00:17,1608332.0,0001047469-17-004337,-index.htm
5694,107.21.18.jad,2017-06-30,00:00:17,795403.0,0001104659-17-029928,-index.htm
5695,107.21.18.jad,2017-06-30,00:00:17,795403.0,0001104659-17-029928,-index.htm
5696,107.23.85.jfd,2017-06-30,00:00:17,1201972.0,0000950172-02-002241,-index.htm
5697,107.23.85.jfd,2017-06-30,00:00:17,1313109.0,0000930413-04-005971,-index.htm
5698,107.23.85.jfd,2017-06-30,00:00:17,1201972.0,0001051170-03-000221,-index.htm
5699,107.23.85.jfd,2017-06-30,00:00:17,1313109.0,0001020242-05-000498,-index.htm
5700,107.23.85.jfd,2017-06-30,00:00:17,1075255.0,0000889812-98-002911,-index.html
5701,107.23.85.jfd,2017-06-30,00:00:17,1160173.0,0001068238-01-500256,-index.htm
5702,107.23.85.jfd,2017-06-30,00:00:17,1268738.0,0001051170-04-000223,-index.htm
5703,108.54.237.aji,2017-06-30,00:00:17,1116521.0,0001116521-14-000058,.txt
5704,108.91.91.hbc,2017-06-30,00:00:17,1295432.0,0001140361-17-026709,.txt
5705,108.91.91.hbc,2017-06-30,00:00:17,1295432.0,0001140361-17-026709,.txt
5706,108.91.91.hbc,2017-06-30,00:00:17,1642288.0,0001642288-17-000007,.txt
5707,108.91.91.hbc,2017-06-30,00:00:17,1642288.0,0001642288-17-000007,.txt
5708,108.91.91.hbc,2017-06-30,00:00:17,1502803.0,0001140361-17-026711,.txt
5709,108.91.91.hbc,2017-06-30,00:00:17,1502803.0,0001140361-17-026711,.txt
5710,108.91.91.hbc,2017-06-30,00:00:17,1541996.0,0001140361-17-026711,.txt
5711,108.91.91.hbc,2017-06-30,00:00:17,1541996.0,0001140361-17-026711,.txt
5712,108.91.91.hbc,2017-06-30,00:00:17,1558320.0,0001140361-17-026711,.txt
5713,108.91.91.hbc,2017-06-30,00:00:17,1558320.0,0001140361-17-026711,.txt
5714,108.91.91.hbc,2017-06-30,00:00:17,1618174.0,0001140361-17-026711,.txt
5715,108.91.91.hbc,2017-06-30,00:00:17,1618174.0,0001140361-17-026711,.txt
5716,108.91.91.hbc,2017-06-30,00:00:17,1349121.0,0001404058-17-000044,.txt
5717,108.91.91.hbc,2017-06-30,00:00:17,1349121.0,0001404058-17-000044,.txt
5718,108.91.91.hbc,2017-06-30,00:00:17,1198927.0,0000937556-17-000157,.txt
5719,108.91.91.hbc,2017-06-30,00:00:17,1198927.0,0000937556-17-000157,.txt
5720,108.91.91.hbc,2017-06-30,00:00:17,1708624.0,0000899243-17-017577,.txt
5721,108.91.91.hbc,2017-06-30,00:00:17,1708624.0,0000899243-17-017577,.txt
5722,108.91.91.hbc,2017-06-30,00:00:17,1615930.0,0001493152-17-007356,.txt
5723,109.145.75.gge,2017-06-30,00:00:17,746598.0,0001345100-06-000326,xslF345X02/edgar.xml
5724,109.145.75.gge,2017-06-30,00:00:17,38777.0,0000038777-06-000553,xslF345X02/lew737.xml
5725,109.145.75.gge,2017-06-30,00:00:17,835011.0,0001258256-06-000020,xslF345X02/primary_doc.xml
5726,109.145.75.gge,2017-06-30,00:00:17,732712.0,0001233402-06-000213,xslF345X02/edgar.xml
5727,109.145.75.gge,2017-06-30,00:00:17,832101.0,0000950137-06-010054,c08456e8vk.txt
5728,109.145.75.gge,2017-06-30,00:00:17,712515.0,0001193125-06-192603,dsctoia.htm
5729,109.145.75.gge,2017-06-30,00:00:17,832101.0,0000950137-06-010054,-index.htm
5730,109.145.75.gge,2017-06-30,00:00:17,712515.0,0001193125-06-192603,-index.htm
5731,109.145.75.gge,2017-06-30,00:00:17,825410.0,0000892626-06-000132,-index.htm
5732,109.145.75.gge,2017-06-30,00:00:17,825410.0,0000892626-06-000132,ldr_7089.txt
5733,109.145.75.gge,2017-06-30,00:00:17,712515.0,0001269339-06-000067,edgardoc.xml
5734,109.145.75.gge,2017-06-30,00:00:17,746598.0,0001345100-06-000326,-index.htm
5735,115.111.60.idd,2017-06-30,00:00:17,885725.0,0000885725-17-000019,-index.htm
5736,115.111.60.idd,2017-06-30,00:00:17,1618835.0,0001564590-17-005093,-index.htm
5737,115.111.60.idd,2017-06-30,00:00:17,1618835.0,0001564590-17-005093,-index.htm
5738,117.91.231.fjf,2017-06-30,00:00:17,1232582.0,0001232582-17-000048,-index.htm
5739,117.91.231.fjf,2017-06-30,00:00:17,312070.0,0001193125-17-218289,-index.htm
5740,117.91.231.fjf,2017-06-30,00:00:17,1053092.0,0000950103-17-006276,-index.htm
5741,117.91.231.fjf,2017-06-30,00:00:17,1688852.0,0000899243-17-017518,-index.htm
5742,117.91.231.fjf,2017-06-30,00:00:17,1053092.0,0000950103-17-006276,-index.htm
5743,117.91.231.fjf,2017-06-30,00:00:17,1053092.0,0000950103-17-006276,-index.htm
5744,117.91.231.fjf,2017-06-30,00:00:17,312070.0,0001193125-17-218445,-index.htm
5745,117.91.231.fjf,2017-06-30,00:00:17,1053092.0,0000950103-17-006276,-index.htm
5746,117.91.231.fjf,2017-06-30,00:00:17,312070.0,0001193125-17-218289,-index.htm
5747,117.91.231.fjf,2017-06-30,00:00:17,312070.0,0001193125-17-218445,-index.htm
5748,117.91.231.fjf,2017-06-30,00:00:17,1232582.0,0001232582-17-000048,-index.htm
5749,121.40.161.haf,2017-06-30,00:00:17,927066.0,0000927066-17-000014,-index.htm
5750,121.40.161.haf,2017-06-30,00:00:17,927066.0,0000927066-17-000014,-index.htm
5751,128.138.64.cej,2017-06-30,00:00:17,8670.0,0001206774-06-001911,.txt
5752,128.250.0.cdg,2017-06-30,00:00:17,935493.0,0001144204-04-012131,v05681_ex10-1.txt
5753,128.250.0.cdg,2017-06-30,00:00:17,935493.0,0001144204-04-006985,v03397_ex10-1.txt
5754,137.135.107.cje,2017-06-30,00:00:17,1665650.0,0000891092-17-004705,-index.htm
5755,137.135.107.cje,2017-06-30,00:00:17,1665650.0,0000891092-17-004705,-index.htm
5756,138.197.211.bff,2017-06-30,00:00:17,872912.0,0000899243-17-017526,xslF345/doc4.xml
5757,138.197.211.bff,2017-06-30,00:00:17,872912.0,0000899243-17-017526,xslF345/doc4.xml
5758,138.197.211.bff,2017-06-30,00:00:17,872912.0,0000899243-17-017525,xslF345/doc4.xml
5759,139.199.159.caf,2017-06-30,00:00:17,1598655.0,0000930413-17-000280,-index.htm
5760,141.160.13.ihd,2017-06-30,00:00:17,884905.0,0000884905-17-000041,.txt
5761,144.203.129.hji,2017-06-30,00:00:17,1179060.0,0001047469-13-001996,.txt
5762,149.56.12.jbf,2017-06-30,00:00:17,825063.0,0001379491-17-002428,-index.htm
5763,149.56.12.jbf,2017-06-30,00:00:17,825063.0,0001379491-17-002428,-index.htm
5764,157.55.39.eih,2017-06-30,00:00:17,1544313.0,0001544313-13-000001,xslFormDX01/primary_doc.xml
5765,157.55.39.eih,2017-06-30,00:00:17,1162461.0,0001437749-17-008324,-index.htm
5766,157.55.39.eih,2017-06-30,00:00:17,1561951.0,0001193125-13-289119,filename13.htm
5767,158.132.91.haf,2017-06-30,00:00:17,1533028.0,0001179110-16-022170,.txt
5768,158.132.91.haf,2017-06-30,00:00:17,1532595.0,0001354488-16-006662,.txt
5769,158.132.91.haf,2017-06-30,00:00:17,1532595.0,0001354488-16-006662,.txt
5770,158.132.91.haf,2017-06-30,00:00:17,1533028.0,0001179110-16-022170,.txt
5771,162.243.71.fcf,2017-06-30,00:00:17,1527678.0,0001073429-17-000133,-index.htm
5772,162.243.71.fcf,2017-06-30,00:00:17,1368565.0,0001209191-17-042391,-index.htm
5773,162.243.71.fcf,2017-06-30,00:00:17,1527678.0,0001073429-17-000133,-index.htm
5774,162.243.71.fcf,2017-06-30,00:00:17,1368565.0,0001209191-17-042391,-index.htm
5775,162.249.57.hhg,2017-06-30,00:00:17,1034594.0,0001193125-14-304644,.txt
5776,162.27.66.bbb,2017-06-30,00:00:17,1615165.0,0001193125-17-118547,-index.htm
5777,163.117.2.gai,2017-06-30,00:00:17,1095480.0,0001104659-06-017332,.txt
5778,165.124.130.igj,2017-06-30,00:00:17,1163792.0,0000950148-04-000624,.txt
5779,165.124.130.igj,2017-06-30,00:00:17,27984.0,0000027984-01-000003,.txt
5780,165.124.130.igj,2017-06-30,00:00:17,1022469.0,0000950144-01-002699,.txt
5781,165.124.130.igj,2017-06-30,00:00:17,1022469.0,0000807985-01-500018,.txt
5782,165.124.130.igj,2017-06-30,00:00:17,217222.0,0000897101-07-000673,.txt
5783,165.124.130.igj,2017-06-30,00:00:17,217222.0,0000914190-07-000053,.txt
5784,165.124.130.igj,2017-06-30,00:00:17,1163792.0,0001163792-04-000001,.txt
5785,165.124.130.igj,2017-06-30,00:00:17,1022469.0,0000065103-01-000061,.txt
5786,165.124.130.igj,2017-06-30,00:00:17,1163792.0,0000276300-04-000023,.txt
5787,165.124.130.igj,2017-06-30,00:00:17,1163792.0,0000276300-04-000024,.txt
5788,165.124.130.igj,2017-06-30,00:00:17,27984.0,0000027984-01-000004,.txt
5789,165.124.130.igj,2017-06-30,00:00:17,217222.0,0000914190-07-000054,.txt
5790,165.124.130.jdj,2017-06-30,00:00:17,944673.0,0000950116-05-000008,.txt
5791,165.124.130.jdj,2017-06-30,00:00:17,900391.0,9999999997-02-049486,.txt
5792,165.124.130.jdj,2017-06-30,00:00:17,1011218.0,0001193125-05-054557,.txt
5793,165.124.130.jdj,2017-06-30,00:00:17,1011218.0,0001193125-05-058128,.txt
5794,165.124.130.jdj,2017-06-30,00:00:17,1011218.0,0001193125-05-034696,.txt
5795,165.124.130.jdj,2017-06-30,00:00:17,944673.0,0000950116-05-000058,.txt
5796,165.156.40.fdh,2017-06-30,00:00:17,1441683.0,0001193125-17-218528,-index.htm
5797,165.156.40.fha,2017-06-30,00:00:17,1441683.0,0001193125-17-218528,-index.htm
5798,168.62.20.ajc,2017-06-30,00:00:17,1357671.0,0001213900-17-007011,-index.htm
5799,168.62.20.ajc,2017-06-30,00:00:17,1201808.0,0001213900-17-007011,f4070116schiller_jerrickmed.xml
5800,168.62.20.ajc,2017-06-30,00:00:17,1357671.0,0001213900-17-007011,-index.htm
5801,168.62.20.ajc,2017-06-30,00:00:17,1201808.0,0001213900-17-007011,-index.htm
5802,168.62.20.ajc,2017-06-30,00:00:17,1294693.0,0001127602-17-022428,-index.htm
5803,168.62.20.ajc,2017-06-30,00:00:17,1201808.0,0001213900-17-007011,f4070116schiller_jerrickmed.xml
5804,168.62.20.ajc,2017-06-30,00:00:17,1108524.0,0001127602-17-022428,form4.xml
5805,168.62.20.ajc,2017-06-30,00:00:17,1294693.0,0001127602-17-022428,-index.htm
5806,168.62.20.ajc,2017-06-30,00:00:17,1201808.0,0001213900-17-007011,f4070116schiller_jerrickmed.xml
5807,168.62.20.ajc,2017-06-30,00:00:17,1201808.0,0001213900-17-007011,f4070116schiller_jerrickmed.xml
5808,168.62.20.ajc,2017-06-30,00:00:17,1201808.0,0001213900-17-007011,-index.htm
5809,17.133.2.ihf,2017-06-30,00:00:17,1701114.0,0001047469-17-003765,a2232259zs-1.htm
5810,17.133.3.efj,2017-06-30,00:00:17,1701114.0,0001047469-17-003765,a2232259zs-1.htm
5811,173.254.28.geh,2017-06-30,00:00:17,1674319.0,0001670254-17-000031,-index.htm
5812,173.254.28.geh,2017-06-30,00:00:17,1674319.0,0001670254-17-000031,-index.htm
5813,173.254.28.geh,2017-06-30,00:00:17,1682209.0,0001670254-17-000032,-index.htm
5814,173.254.28.geh,2017-06-30,00:00:17,1699636.0,0001669191-17-000027,-index.htm
5815,177.66.196.jfc,2017-06-30,00:00:17,1511901.0,0000919574-12-006345,.txt
5816,185.25.32.fdh,2017-06-30,00:00:17,1156136.0,0000950142-13-002433,xslF345X03/es1301339_4-melland.xml
5817,185.25.32.fdh,2017-06-30,00:00:17,70858.0,0001225208-11-026411,xslF345X03/doc4.xml
5818,185.25.32.fdh,2017-06-30,00:00:17,70858.0,0001225208-11-025560,xslF345X03/doc4.xml
5819,185.25.32.fdh,2017-06-30,00:00:17,70858.0,0001225208-11-026410,xslF345X03/doc4.xml
5820,188.163.72.idh,2017-06-30,00:00:17,1028584.0,0000950123-03-003633,-index.htm
5821,188.163.72.idh,2017-06-30,00:00:17,1028584.0,0000950123-02-004399,-index.htm
5822,188.163.72.idh,2017-06-30,00:00:17,1028718.0,0001047469-99-010945,-index.html
5823,188.163.72.idh,2017-06-30,00:00:17,1028643.0,0001028643-00-000008,-index.htm
5824,188.163.72.idh,2017-06-30,00:00:17,1028718.0,0001047469-99-026954,.txt
